Title,Date,Press,Description
"[속보] '강인아 내년에도 내후년에도 나야 엔리케'...파리 생제르맹, 엔...",4주 전,스포탈코리아,"파리 생제르맹(PSG)이 루이스 엔리케 감독과 2시즌 연장에 합의했다는 주장이 제기됐다. 프랑스 매체 'RMC'는 17일(한국시간) ""PSG는 엔리케 감독과의 계약을 2시즌 연장할 것이다. 이는 한동안 작업 중이었던 내용으로 곧 공식적으로 2시즌 연장 발표가 있을 것이다""고 보도했다. 예견된 일이다. 지난달 이후..."
"[속보]'반달가슴곰 복원 사업 20년’…전문가 ""인식 개선·관련 법 개정...",4주 전,전북일보,"2004년 복원 사업 이후 재산 피해 588건⋯사고 등 인간과 접촉도 우려 전문가들 ""호신용품 규제 개정, 무인 센서 카메라 설치해 동향 파악해야"" 사진 = 환경부 제공 속보= 최근 20주년을 맞이한 반달가슴곰 복원 사업이 개체 수 회복 등 성과를 거두고 있으나, 여전히 복원 사업과 관련해 여러 과제가 남아있다는..."
[속보] 코스닥 2.36p(0.31%) 오른 768.15(개장),2024.10.17.,이투데이,이투데이=박정호 기자 | 코스닥 2.36p(0.31%) 오른 768.15(개장)
"[속보] 한강 ""앞으로도 책 속에서 독자들과 만날 터..내년 상반기 기대...",4주 전,파이낸셜뉴스,
[속보]음주 13일만 출두 문다혜 “기사님 신고 덕에 큰 사고 피해…진심...,4주 전,문화일보언론사 선정,용산경찰서 출두하며 ‘사죄문’ 공개 “해서는 안될 큰 잘못…부끄럽고 죄송” 만취 상태로 운전한 혐의로 입건된 문재인 전 대통령의 딸 다혜 씨가 18일 경찰에 출두해 조사를 받았다. 사고 13일 만이다. 서울 용산경찰서는 이날 오후 1시 40분쯤 문다혜 씨를 피의자 신분으로 불러 조사했다. 검은색 정장을 입고...
"[속보] '음주운전' 문다혜, 서울 용산경찰서 조사 마쳐",4주 전,YTN언론사 선정,"술을 마시고 차를 몰다가 접촉 사고를 낸 혐의를 받는 문재인 전 대통령의 딸 다혜 씨가 사고 13일 만에 서울 용산경찰서에 출석해 조사를 받았습니다. 오늘(18일) 오후 1시 40분쯤 모습을 드러낸 문 씨는 기자들의 질문에 죄송하다, 성실히 조사받겠다는 말만 남기고 건물 안으로 들어갔습니다. 대신 사죄문을..."
"[속보] 우크라 정보당국 ""북한군 내달 1일 러 쿠르스크 투입""",4주 전,한국경제언론사 선정,"우크라이나 정보당국이 북한군 수천 명이 내달부터 러시아 본토 쿠르스크에 투입될 것으로 예상했다. 키릴로 부다노우 우크라이나 국방부 정보총국장은 17일(현지시간) 미국 군사매체 더워존(TWZ)에 ""그들은 11월1일에 준비될 것""이라며 선발대 2천600명이 내달 쿠르스크로 갈 것이라고 언급했다. 부다노우..."
"[속보] '다방업주 2명 살해' 이영복, 무기징역 선고",4주 전,뉴스1언론사 선정,
"통계청장 ""속보상 경제지표 개발…자가주거비 촘촘히 따져봐야""(종합)",4주 전,뉴시스언론사 선정,"이형일 통계청장이 18일 ""경제 상황을 정확하게 반영하기 위해 속보상 경제지표 및 포괄적 민간소비지표 개발을 추진하겠다""고 밝혔다. 이형일 청장은 이날 정부대전청사에서 열린 국회 기획재정위원회 국정감사에서 ""역동경제 구현을 위해 통계를 적기에 생산해 제공할 것""이라며 이같이 말했다. 이 청장은..."
[속보] ‘음주운전’ 문다혜 경찰 출석…“죄송하다”,4주 전,서울신문언론사 선정,음주운전 혐의로 입건된 문재인 전 대통령의 딸 다혜씨가 사고 13일 만인 18일 경찰에 출석했다. 서울 용산경찰서는 이날 오후 1시 40분쯤 문씨를 피의자 신분으로 불러 조사 중이다. 이날 문씨는 검은색 정장을 입고 굳은 표정으로 경찰서 앞에 나타나 고개를 숙였다. 취재진이 심경을 묻자 문씨는...
"[속보] 국정원 ""북한, 우크라戰 1만2000명 파병해 참전""",4주 전,파이낸셜뉴스언론사 선정,국가정보원은 18일 북한이 우크라이나 전쟁에 특수부대 등 1만2000명을 파병했다고 밝혔다. 이는 앞서 우크라 현지 매체에서 보도한 북한군 파병이 사실로 확인된 것이다. 북한과 러시아의 군사협력에 따라 무기거래에 더해 파병까지 나서 직접 참전하기에 이른 것이다.
"[속보] 몬테네그로 헌재, 권도형 범죄인 인도 집행정지",4주 전,중앙일보,몬테네그로 헌법재판소가 범죄인 인도 절차를 중지해달라는 ‘테라·루나’ 폭락 사태의 핵심 인물 권도형 씨 측이 낸 가처분 신청을 18일(현지시간) 받아들였다. 헌재는 이날 권씨 측이 헌법소원을 내면서 본안 결정 전에 범죄인 인도 절차의 집행을 정지해 달라고 낸 신청을 재판관 전원 일치 의견으로...
"[속보]尹대통령, 21일 대통령실서 한동훈 면담…의제 제한두지 않기로",4주 전,매일경제언론사 선정,윤석열 대통령이 오는 21일 오후 4시30분 국민의힘 한동훈 대표와 만나 국정 현안을 논의할 예정이라고 대통령실이 18일 전했다. 이 자리에는 정진석 대통령 비서실장이 배석할 것으로 알려졌다. 구체적인 면담 장소는 아직 정해지지 않았다. 양측은 의제에 제한을 두지 않고 논의할 방침으로 전해졌다.
"[속보] 이재명, ‘김건희 불기소’에 “법치 사망 선고”",4주 전,헤럴드경제언론사 선정,이재명 더불어민주당 대표는 18일 검찰의 김건희 여사 도이치모터스 주가 조작 의혹 사건 무혐의 처분과 관련해 “어제는 대한민국 법치 사망 선고일”이라고 비판했다. 또 민주당 지도부는 이날 최고위에서 심우정 검찰총장 탄핵을 추진하기로 결정했다. 이 대표는 이날 오전 국회에서 열린 최고위원회의에서...
"[속보] 이재명, ‘김건희 불기소’에 “법치 사망 선고”",4주 전,헤럴드경제언론사 선정,이재명 더불어민주당 대표는 18일 검찰의 김건희 여사 도이치모터스 주가 조작 의혹 사건 무혐의 처분과 관련해 “어제는 대한민국 법치 사망 선고일”이라고 비판했다. 또 민주당 지도부는 이날 최고위에서 심우정 검찰총장 탄핵을 추진하기로 결정했다. 이 대표는 이날 오전 국회에서 열린 최고위원회의에서...
"[속보] 문다혜, 검은색 정장 입고 경찰 출석 ""죄송하다""",4주 전,주간조선언론사 선정,"음주 운전 혐의를 받는 문재인 전 대통령의 딸 다혜(41)씨가 경찰에 출석하며 모습을 드러냈다. 다혜씨는 ""죄송하다""며 고개를 숙였다. 18일 경찰에 따르면, 서울 용산경찰서는 이날 오후 도로교통법 위반(음주운전) 혐의를 받는 다혜씨를 피의자 신분으로 소환했다. 오후 1시 40분쯤 용산서에 도착해 검은색 정장..."
[속보]하마스 수장 신와르 사망…가자지구 전쟁의 중대 분수령 될 듯,4주 전,경향신문언론사 선정,팔레스타인 무장정파 하마스의 최고 정치지도자 야히야 신와르(62)가 사망한 것으로 이스라엘 정부에 의해 확인됐다. 하마스 수장을 지내온 신와르의 사망은 1년 넘게 이어진 가자지구 전쟁에 중대한 분수령이 될 것으로 전망된다. 17일(현지시간) 이스라엘 일간지 타임스오브이스라엘(TOI)에 따르면...
[속보]50대 경찰관 여수 야산서 숨진 채 발견…수사 정보 유출 민원 스트...,4주 전,문화일보언론사 선정,전남 여수의 한 야산에서 50대 현직 경찰관이 숨진 채 발견됐다. 해당 경찰관은 최근 사건을 맡아 처리하는 과정에서 수사 정보를 유출했다는 민원이 제기돼 극심한 업무 스트레스를 받아왔던 것으로 알려졌다. 18일 전남 장흥경찰서 등에 따르면 지난 10일 장흥경찰서 수사과 소속 50대 A 경위가 여수 자택...
"[속보] 윤 대통령, ‘北 러시아 파병’에 긴급회의…“가용 수단 총동원...",4주 전,문화일보언론사 선정,"""러북 군사 밀착, 국제사회 향한 중대 안보 위협"" 윤석열 대통령은 18일 북한군의 러시아 파병설과 관련해 긴급 안보 회의를 주재했다. 윤 대통령은 이날 용산 대통령실에서 국가안보실, 국방부, 국가정보원 핵심 관계자 등이 참석한 가운데 ‘북한 전투병의 러시아 파병에 따른 긴급 안보 회의’를 열어 대응..."
[속보] 中 3분기 성장률 4.6%…'연간 5% 성장' 목표 적신호,4주 전,한국경제언론사 선정,이 기사는 국내 최대 해외 투자정보 플랫폼 한경 글로벌마켓에 게재된 기사입니다. 중국의 올 3분기 국내총생산(GDP) 증가율이 전년 동기 대비 4.6%에 그쳤다. 중국 정부의 올해 5% 안팎 성장률 목표에도 적신호가 켜졌다.
"[속보] 국정원 ""북, 우크라전 참전…특수부대 등 파병 결정""",4주 전,매일신문언론사 선정,"북한이 러시아를 돕기 위해 우크라이나 전쟁에 대규모 파병을 결정했고, 병력 이동에 착수한 것으로 우리 정보당국이 파악했다. 국가정보원은 18일 ""북한이 특수부대 등 4개 여단 총 1만2천 명 규모의 병력을 우크라이나 전쟁에 파병하기로 한 것으로 파악됐다""고 밝혔다. 국정원 소식통은 ""북한군의 이동이 이미..."
[속보]음주 13일만 출두 문다혜 “기사님 신고 덕에 큰 사고 피해…진심...,4주 전,문화일보언론사 선정,용산경찰서 출두하며 ‘사죄문’ 공개 “해서는 안될 큰 잘못…부끄럽고 죄송” 만취 상태로 운전한 혐의로 입건된 문재인 전 대통령의 딸 다혜 씨가 18일 경찰에 출두해 조사를 받았다. 사고 13일 만이다. 서울 용산경찰서는 이날 오후 1시 40분쯤 문다혜 씨를 피의자 신분으로 불러 조사했다. 검은색 정장을 입고...
"[속보] 尹, 21일 오후 한동훈 국민의힘 대표와 면담",4주 전,서울경제언론사 선정,"윤석열 대통령과 한동훈 국민의힘 대표가 21일 회동한다. 대화 의제에 제한 없이 대화를 할 예정이다. 대통령실 대변인실은 18일 공지를 통해 윤 대통령과 한 대표의 면담 일정을 확정해 전했다. 장소는 대통령실로 면담은 오후 4시 30분 진행될 예정이다. 정진석 대통령 비서실장이 배석할 예정으로, 의제에..."
"[속보] 하마스, 수장 신와르 사망 확인",4주 전,연합뉴스언론사 선정,
[속보] 충남·경기 서해안 호우특보...호남 서해안엔 폭풍해일주의보,4주 전,YTN언론사 선정,"강한 비구름이 유입되면서 충남 서해안과 경기 서해안을 중심으로 호우특보가 확대하고 있습니다. 기상청은 태안과 당진, 서산, 인천 옹진에 낮 1시를 기해 호우주의보를 발령한 데 이어 경기도 안산과 화성, 인천 전 지역에도 오후 2시 50분부터 호우주의보를 확대했습니다. 기상청은 서해 상에서 강한..."
[속보] '음주운전 교통사고' 문다혜 경찰 출석,4주 전,연합뉴스언론사 선정,
"[속보] 국정원 ""북, 우크라전에 1.2만명 파병 결정…이미 이동 시작됐다...",4주 전,아이뉴스24언론사 선정,"북한이 러시아를 돕기 위해 우크라이나 전쟁에 대규모 파병을 결정, 병력 이동에 착수한 것으로 우리 정보당국이 파악했다. 국가정보원은 18일 ""북한이 특수부대 등 4개 여단 총 1만2천명 규모 병력을 우크라이나 전쟁에 파병하기로 최근 결정한 것으로 파악됐다""고 밝혔다. 북한 지상군의 대규모 파병은 이번이..."
"[속보] ""북한군 러시아 극동서 훈련…러 신분증 발급돼""",4주 전,연합뉴스언론사 선정,
[속보] 중국 3분기 성장률 4.6%…‘연간 5% 성장’ 목표 빨간불,4주 전,매일경제언론사 선정,"중국 국가통계국은 올해 3분기 국내총생산(GDP)이 전년동기대비 4.6% 증가했다고 18일 밝혔다. 이는 시장 예상치인 4.6%에 부합하는 것으로, 블룸버그통신이 예측한 4.5%보다는 약간 높다. 분기별 GDP 성장률은 지난 2023년 1분기 4.5% 이후 가장 낮은 수준을 기록했다. 중국 경제는 지난해 3분기 4.9%, 4분기 5.2..."
"[속보] 尹대통령, '北 러시아 파병' 긴급 안보회의 주재",4주 전,연합뉴스언론사 선정,
"[속보] 민주당 ""심우정 검찰총장 탄핵소추할 것""",4주 전,연합뉴스언론사 선정,
[속보] LG-삼성의 PO 4차전 우천 취소…19일 오후 2시로 순연,4주 전,뉴스1,
"[속보] 문다혜 ""해서는 안 될 큰 잘못…부끄럽고 죄송""",4주 전,연합뉴스언론사 선정,
"[속보] ""블라디보스토크로 북한군 1천500명 1차 이송…2차 곧 진행""",4주 전,연합뉴스언론사 선정,
"[속보] 국정원 ""북, 우크라전 참전…특수부대 등 1만2천명 파병 결정""",4주 전,연합뉴스언론사 선정,
"[속보]대통령실 ""윤 대통령-한동훈 대표, 다음주 월요일 만나기로""",4주 전,머니투데이,"18일, 대통령실"
"[속보] '음주운전' 문다혜, 경찰 소환조사 출석",4주 전,뉴스1언론사 선정,
"[속보] 윤 대통령, 21일 오후 한동훈 국민의힘 대표와 면담",4주 전,뉴스1언론사 선정,
"[속보]尹대통령, 21일 한동훈과 면담",4주 전,이데일리언론사 선정,"尹대통령, 21일 한동훈과 면담"
[속보]다우지수 사상 최고치 또 경신…강한 美소비+반도체 힘,4주 전,이데일리언론사 선정,뉴욕증시에서 다우지수와 나스닥 지수가 소폭 상승 마감했다. 미국 경제가 탄탄하다는 소식과 함께 세계 최대 파운드리(반도체 위탁생산)업체인 TSMC의 실적 호조에 힘입어 반도체주들이 호조를 보였다. 뉴욕증권거래소에서 트레이더가 환한 미소를 짓고 있다. (사진=AFP) 17일(현지시간)...
"[속보] 이란, 하마스 수장 피살에 “저항 정신 거세질 것”",4주 전,국민일보,이란은 17일(현지시간) 팔레스타인 무장정파 하마스 수장 야히야 신와르가 이스라엘의 공격으로 피살된 데 “저항 정신이 거세질 것”이라며 강경 대응을 예고했다. 로이터 통신에 따르면 아미르 사에이드 이라바니 주유엔 이란 대사는 이날 신와르 피살과 관련해 이같은 입장을 밝혔다. 앞서 이스라엘군은...
