Title,Date,Press,Description
"[속보] ""日 이시바 총리, 윤석열 대통령과 첫 전화회담""",2024.10.02.,뉴스1언론사 선정,"교도통신은 이시바 시게루 신임일본 총리가 2일, 한국의 윤석열 대통령과 전화회담을 진행했다고 정부 관계자를 인용해 보도했다."
"[속보] 고려아연, ‘자사주 매입’ 가능해졌다",2024.10.02.,세계일보언론사 선정,"法, '고려아연 회장 측 자사주 매입 금지' 가처분 신청 기각 세계 1위 비철금속 제련 기업인 고려아연의 경영권을 둘러싼 분쟁 과정에 불거진 법정 다툼에서 법원이 일단 고려아연 측의 손을 들어줬다. 최윤범 고려아연 회장. 연합뉴스 고려아연이 '자사주 매입'을 할 수 있다고 판단한 것으로, 이에 고려아연은..."
"[속보]고려아연, 영풍보다 10% ‘웃돈’ 베팅…“주당 83만원에 자사주...",2024.10.02.,경향신문언론사 선정,고려아연이 2일 자사주 320만9009주를 주당 83만원에 취득하겠다고 공시했다. MBK파트너스·영풍이 공개매수를 통해 경영권 인수를 시도하자 고려아연이 자사주 공개매수로 반격한 것이다. 고려아연의 자사주 공개매수 가격인 83만원은 MBK·영풍의 공개매수 가격인 주당 75만원보다 10.6% 높다. 공시에...
"[속보] 고려아연, 자사주 주당 83만원에 공개매수…MBK보다 8만원 ↑",2024.10.02.,한경비즈니스언론사 선정,"영풍·MBK파트너스와 경영권 분쟁 중인 고려아연이 경영권 방어를 위한 자사주 매입을 발표했다. 2일 고려아연은 총 발행 주식의 15.5%인 320만9009주를 주당 83만원에 사들인다고 공시했다. 총 취득 규모는 2조6634억원이며, 자사주 취득 후 전량 소각할 예정이다. 이번 자사주 취득은 베인캐피탈과..."
"[속보] 고려아연, ‘자사주 매입’ 가능해졌다",2024.10.02.,세계일보언론사 선정,"法, '고려아연 회장 측 자사주 매입 금지' 가처분 신청 기각 세계 1위 비철금속 제련 기업인 고려아연의 경영권을 둘러싼 분쟁 과정에 불거진 법정 다툼에서 법원이 일단 고려아연 측의 손을 들어줬다. 최윤범 고려아연 회장. 연합뉴스 고려아연이 '자사주 매입'을 할 수 있다고 판단한 것으로, 이에 고려아연은..."
"[속보] 검찰, '명품 가방' 김건희·최재영 모두 불기소",2024.10.02.,YTN언론사 선정,"윤석열 대통령 부인 김건희 여사의 명품 가방 수수 의혹을 수사해온 검찰이 대통령 부부와 최재영 목사 등 사건 관계자들을 모두 재판에 넘기지 않기로 했습니다. 서울중앙지방검찰청은 오늘(2일) 윤 대통령과 김 여사, 최 목사와 백은종 서울의소리 대표 등 관계자 5명을 모두 불기소 처분했다고 밝혔습니다...."
[속보] 지난달 소비자물가 상승률 1.6%…3년7개월 만에 최저,2024.10.02.,한국경제언론사 선정,지난달 소비자물가 상승률이 1.6%까지 하락했다. 3년 7개월 만에 최저치다. 국제유가 하락으로 석유류 물가 상승 폭이 축소됐고 농산물 물가도 안정세를 보였다. 통계청이 2일 발표한 소비자물가 동향에 따르면 9월 소비자물가 지수는 114.65(2020년=100)로 1년 전보다 1.6% 상승했다. 코로나19 팬데믹 때인...
"[속보] 尹대통령, 쌍특검·지역화폐법 국회 재의 요구",2024.10.02.,매일경제언론사 선정,"윤석열 대통령이 이른바 ‘김건희 여사 특검법’, ‘채해병 특검법’, ‘지역화폐법’ 등 야당 단독으로 강행 처리한 법안들에 대한 거부권(재의요구권)을 행사했다. 대통령실은 2일 대변인실 명의 공지를 통해 “윤 대통령은 순직 해병 수사 방해 및 사건 은폐 등의 진상규명을 위한 특별검사의 임명 등에 관한..."
"[속보]고려아연, 영풍보다 10% ‘웃돈’ 베팅…“주당 83만원에 자사주...",2024.10.02.,경향신문언론사 선정,고려아연이 2일 자사주 320만9009주를 주당 83만원에 취득하겠다고 공시했다. MBK파트너스·영풍이 공개매수를 통해 경영권 인수를 시도하자 고려아연이 자사주 공개매수로 반격한 것이다. 고려아연의 자사주 공개매수 가격인 83만원은 MBK·영풍의 공개매수 가격인 주당 75만원보다 10.6% 높다. 공시에...
[속보] 한일 정상 첫 통화…北도발에 “한일·한미일 단합대응 필요”,2024.10.02.,매일경제언론사 선정,윤석열 대통령이 이시바 시게루 신임 일본 총리와 첫 전화 통화에서 북한의 도발이 계속되는 상황에서 한일 양국과 한미일 삼국이 단합해 대응할 필요가 있다는 데 의견을 같이했다. 2일 대통령실에 따르면 윤 대통령은 이날 오후 3시 15분부터 3시 30분까지 15분간 이시바 총리와 통화해 취임을 축하하며 이같이...
"[속보] 윤 대통령, 중동사태에 ""국민 철수 위해 군수송기 즉각 투입""",2024.10.02.,한국경제언론사 선정,"이스라엘과 레바논 무장정파 헤즈볼라 간의 싸움이 이란 등이 참전한 중동 전체의 갈등으로 번질 우려가 제기되는 가운데, 윤석열 대통령이 우리 국민 철수를 위해 군 수송기를 즉각 투입하라고 관계 부처에 지시했다. 윤 대통령은 2일 오후 용산 대통령실에서 주재한 '중동 사태에 따른 긴급경제안보점검회의..."
[속보]고려아연 ‘공개매수 통한 자사주 취득’ 의결…영풍 ‘법원에 추...,2024.10.02.,경향신문언론사 선정,고려아연이 경영권 분쟁중인 영풍과 사모펀드 MBK파트너스(MBK) 측에 맞서 자기주식 취득 목적 공개매수(자사주 매입 공개매수)에 나선다. 영풍은 고려아연의 자사주 공개매수 절차 중지 추가 가처분 신청을 법원에 제기했다. 고려아연은 2일 오전 서울 종로구 본사에서 이사회를 열고 ‘공개매수를 통한...
"[속보]검찰, ‘명품백 의혹’ 모두 무혐의…김건희 여사·최재영 불기소",2024.10.02.,문화일보언론사 선정,"명품가방 선물, 우호적 관계 유지·접견 기회 수단…직무 관련성 부정 윤석열 대통령 부인 김건희 여사의 명품가방 수수 의혹 사건을 수사해 온 검찰이 윤 대통령과 김 여사, 최재영 목사 등 관련자들에게 제기된 모든 혐의를 무혐의로 결론 내고 모두 불기소 처분한다고 2일 밝혔다. 서울의소리 백은종 대표가..."
"[속보] 고려아연, 자사주 주당 83만원에 공개매수…MBK보다 8만원 ↑",2024.10.02.,한경비즈니스언론사 선정,"영풍·MBK파트너스와 경영권 분쟁 중인 고려아연이 경영권 방어를 위한 자사주 매입을 발표했다. 2일 고려아연은 총 발행 주식의 15.5%인 320만9009주를 주당 83만원에 사들인다고 공시했다. 총 취득 규모는 2조6634억원이며, 자사주 취득 후 전량 소각할 예정이다. 이번 자사주 취득은 베인캐피탈과..."
[속보] 최윤범 측 영풍정밀 공개매수…주당 3만원에 25% 매집,2024.10.02.,뉴스1언론사 선정,
"[속보] 대통령실, 거부권행사에 ""더불어위헌당 기록되는 게 두렵지 않나...",2024.10.02.,디지털타임스언론사 선정,"대통령실은 2일 윤석열 대통령이 김건희 여사·채상병 특검법과 지역화폐법에 대한 재의요구권(거부권)을 행사한 데 대해 ""위헌, 위법 소지가 가득한 법안을 일방적으로 강행 처리한 야당 탓""이라고 밝혔다. 정혜전 대변인은 이날 용산 대통령실에서 브리핑을 통해 ""대한민국 헌법에 따라 대통령이 위헌·위법적..."
"[속보] 바이든, 미군에 ""이스라엘 겨냥 이란 미사일 요격 지원"" 지시",2024.10.02.,연합뉴스언론사 선정,
"[속보] 이스라엘, 유엔총장 ‘외교상 기피인물’ 지정…“입국 자격 없...",2024.10.02.,헤럴드경제언론사 선정,이스라엘은 2일(현지시간) 안토니우 구테흐스 유엔 사무총장이 자국에 대한 이란의 탄도미사일 발사를 규탄하지 않았다는 이유로 그를 ‘페르소나 논 그라타(외교상 기피 인물)’로 지정했다. AFP 통신에 따르면 이스라엘 카츠 이스라엘 외무장관은 이날 성명에서 “이스라엘에 대한 이란의 사악한 공격을...
[속보] 고려아연 “공개매수 통한 자기주식 취득·소각 의결 예정”,2024.10.02.,매일경제언론사 선정,고려아연이 경영권 분쟁중인 영풍과 사모펀드 MBK파트너스(MBK) 측에 맞서 자사주 매입에 나선다. 고려아연은 2일 보도자료를 통해 “금일 이사회에서 공개 매수를 통한 자기주식 취득 및 취득한 자기주식에 대한 소각 등에 대한 의결을 진행할 예정”이라고 밝혔다. 고려아연의 자사주 취득 및 소각 방침은 이날...
"[속보] 영풍, ‘자사주 매입 중지’ 또 가처분…고려아연 “적대적 M&A ...",2024.10.02.,디지털타임스언론사 선정,영풍이 고려아연의 자기주식 취득 목적 공개매수(자사주 매입 공개매수) 절차를 중지하라는 가처분 신청을 2일 서울중앙지방법원에 제기했다고 이날 밝혔다. 영풍은 지난달 13일 영풍과 MBK파트너스(이하 MBK)의 고려아연 공개매수 기간 중 특별관계자인 고려아연의 자사주 취득을 금지하기 위한 가처분...
[속보]9월 소비자물가지수 1.6% 상승...42개월만 1%대,2024.10.02.,파이낸셜뉴스언론사 선정,
"[속보] 영풍, 고려아연 자사주 공개매수 절차 중지 추가 가처분",2024.10.02.,한국경제언론사 선정,"영풍, 고려아연 자사주 공개매수 절차 중지 추가 가처분"
[속보] 9월 소비자물가 1.6%↑...3년 6개월 만에 1%대 상승,2024.10.02.,YTN언론사 선정,"소비자물가가 3년 6개월 만에 1% 상승률을 기록했습니다. 통계청이 발표한 9월 소비자물가동향에 따르면, 지난달 소비자물가는 1년 전보다 1.6% 올라 2021년 3월 1.9% 이후 3년 6개월 만에 1%대 상승했습니다. 소비자물가는 올 들어 지난 4월 이후 5개월째 2%대가 이어지다 9월에는 한 달 전보다 0.4% 포인트..."
"[속보]검찰, ‘명품백 사건’ 김 여사·최재영 불기소···“대통령 직...",2024.10.02.,경향신문언론사 선정,"전담수사팀 5개월 만에 ‘면죄부’ “최 목사, 김 여사에 가방 건넨 건 청탁 목적 아닌 만남을 위한 수단” 명품가방 수수의혹 사건을 수사해 온 검찰이 김건희 여사와 최재영 목사 등 사건 관련자 모두를 불기소 했다. 검찰은 김 여사가 받은 명품가방 등이 윤석열 대통령 직무와 관련성이 인정되지 않고, 최..."
"[속보]檢, ‘명품가방 의혹’ 김건희 불기소 처분…“법률가 직업적 양...",2024.10.02.,문화일보언론사 선정,"“다른 일체 고려 없이 증거·법리 따라 면밀히 검토했다” 검찰, 수사결과 발표에 107쪽 분량 PPT 준비해 설명 윤석열 대통령 부인 김건희 여사의 명품가방 수수 의혹 사건을 수사해 온 검찰이 윤 대통령과 김 여사, 최재영 목사 등 관련자들을 모두 불기소 처분하는 것으로 매듭지은 가운데, 검찰 측은 수사 결과에..."
"[속보]윤석열 ""야당과 싸우는 국감이 아닌 국익 우선 민생 국감 됐으면...",2024.10.02.,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] ""삼성전자 해외에서 수천명 감원""-블룸버그",2024.10.02.,뉴스1언론사 선정,
"[속보]대통령실 ""野 탄핵준비의원연대는 李 방탄연대""",2024.10.02.,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] 日이시바 총리, 취임 후 바이든 美대통령과 첫 통화",2024.10.02.,연합뉴스,
[속보] 이재명 “예금자 보호한도 1억 확대…패스트트랙으로 추진할 것...,2024.10.02.,헤럴드경제언론사 선정,이재명 “예금자 보호한도 1억 확대…패스트트랙으로 추진할 것”
"[속보] 尹대통령 ""의료개혁 흔들림없이 추진…의료계 대척점 아냐""",2024.10.02.,연합뉴스언론사 선정,
"[속보] 尹대통령 ""체코원전 덤핑수주라고 하는 건 너무나 부당""",2024.10.02.,연합뉴스언론사 선정,
"[속보]고려아연, 주당 83만원에 자사주 공개매수…2.7조 규모",2024.10.02.,아시아경제언론사 선정,"고려아연, 주당 83만원에 자사주 공개매수…2.7조 규모"
"[속보] '여신도 성폭행' JMS 정명석, 2심서 6년 감형…징역 '17년'",2024.10.02.,아이뉴스24언론사 선정,여신도들을 성폭행하고 추행한 혐의로 징역 23년을 선고받았던 JMS(기독교 복음선교회) 총재 정명석이 항소심에서 감형받았다. 2일 법조계 등에 따르면 대전고법 형사3부(김병식 부장판사)는 2일 준강간·준유사강간·강제추행·준강제추행 등 혐의로 기소된 정명석에게 징역 23년을 선고한 원심을 파기하고...
"[속보] 고려아연, 주당 83만원에 자사주 공개매수…2.7조원 규모",2024.10.02.,연합뉴스언론사 선정,
"[속보] 이스라엘, 유엔총장 '외교상 기피인물' 지정…입국 금지",2024.10.02.,연합뉴스언론사 선정,
"[속보] 尹대통령 ""국군의날 시가행진, 국방예산 쓰임새 보여준 행사""",2024.10.02.,연합뉴스언론사 선정,
"[속보]윤 대통령 “정쟁 아닌 민생국감 됐으면…의료개혁, 흔들림없이 ...",2024.10.02.,부산일보언론사 선정,윤석열 대통령이 2일 국민의힘 원내지도부와의 만찬회동에서 이번 국정감사에 대해 “정쟁이 아닌 민생 국감이 됐으면 좋겠다”고 말했다. 윤 대통령은 또 의료개혁에 대해 “흔들림없이 추진”한다는 방침을 밝혔다.
"[속보] 한일 정상 첫 통화…北도발에 ""한일·한미일 단합대응 필요""",2024.10.02.,연합뉴스언론사 선정,
"[속보]코스피, 1.22% 하락 마감…3거래일 연속 내림세",2024.10.02.,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] 尹대통령, 중동사태에 ""국민 철수 위해 군수송기 즉각 투입""",2024.10.02.,연합뉴스언론사 선정,
"[속보] 이란 외무 ""이스라엘 추가보복 도발 없다면 보복조치 종료""",2024.10.02.,디지털타임스언론사 선정,"압바스 아락치 이란 외무장관은 이스라엘을 향한 대규모 미사일 공격과 관련해 '자기 방어권' 행사라는 입장을 밝혔다. 로이터통신에 따르면 아락치 장관은 2일(현지시간) 엑스(X·옛 트위터)에 ""이스라엘 정권이 추가 보복을 자초하지 않는다면"" 이란의 보복 조치는 종료된다고 말했다. 이란군도 이스라엘을..."
