Title,Date,Press,Description
"[속보]현대차, 3분기 주당 2000원 배당",3주 전,이데일리,"현대차(005380)가 올해 3분기 보통주 1주당 2000원을 현금 배당키로 했다고 24일 공시했다. 시가배당율은 0.8%다. 배당금 총액은5299억1800만원이다. 배당 기준일은 9월 30일이며, 지급 예정일은 11월 12일이다. 현대차 양재 본사 사옥. (사진=현대차)"
"[속보] 현대차, 3분기 매출 42조9283억…영업익 3조5809억",3주 전,뉴스1,
"[속보] 윤 ""한-폴란드, 북 도발·러시아 불법 군사협력 규탄""",3주 전,뉴스1,
"[속보] 정부 ""총액인건비 규제 안 받는 필수의료 유지 특별수당 신설""",3주 전,연합뉴스,
[속보] LG전자 3분기 영업이익 7519억원…전년比 20.9%↓,3주 전,한국경제,LG전자는 올해 3분기 연결 기준 영업이익이 7519억원으로 전년 동기 대비 20.9% 감소했다고 24일 공시했다. 같은 기간 매출은 22조1764억원으로 10.7% 증가했다. 순이익은 902억원으로 81.4% 줄었다.
[속보] SK하이닉스 3분기 영업이익 7조300억원...흑자 전환,3주 전,국제뉴스,SK하이닉스 로고 SK하이닉스가 올해 3분기(7~9월) 사상 최대 분기 실적을 기록했다. SK하이닉스는 올해 3분기 영업이익이 7조300억원으로 지난해 동기와 비교해 흑자전환한 것으로 잠정 집계됐다고 24일 공시했다. 매출은 17조5731억원으로 작년 동기 대비 93.8% 증가했다. 매출과 영업이익 모두 분기...
"[속보]윤 ""北 러 파병, 좌시 안해…폴란드와 굳건히 연대""",3주 전,뉴시스언론사 선정,.
[속보]尹 “폴란드와 방산·에너지·첨단산업 협력 심화”,3주 전,이데일리,[속보]尹 “폴란드와 방산·에너지·첨단산업 협력 심화”
"[속보] 윤 ""북, 러시아 파병 세계 안보 위협…결코 좌시하지 않아""",3주 전,뉴스1,
[속보]현대차 3분기 영업이익 3조 5809억…6.5%↓,3주 전,노컷뉴스,"현대자동차는 24일 공시를 통해 ""연결 기준 올해 3분기 영업이익이 3조 5809억 원으로 지난해 3분기 대비 6.5% 감소한 것으로 잠정 집계됐다""고 밝혔다. 매출은 42조 9283억 원으로 전년 동기 대비 4.7% 늘었다. ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우..."
"[속보] 테슬라 실적 예상 상회, 시간외서 8% 급등",3주 전,뉴스1,
"[속보]북한, 러시아 파병 관련 첫 입장 “국제법적 규범에 부합한 행동...",3주 전,경향신문언론사 선정,북한이 북한 특수부대의 우크라이나 전쟁 파병에 대해 “그러한 일이 있다면 그것은 국제법적 규범에 부합되는 행동일 것”이라고 밝혔다. 북한이 러시아 파병과 관련해 입장을 밝힌 건 처음이다. 북한 외무성 김정규 러시아 담당 부상은 이날 조선중앙통신을 통해 발표한 ‘최근 여론화되고 있는 대로시아...
[속보] 배우 김수미 별세..향년 75세,3주 전,매일경제언론사 선정,드라마 ‘전원일기’에서 ‘일용 엄니’ 역으로 전 국민적인 사랑을 받은 배우 김수미가 별세했다. 향년 75세. 25일 서울 서초경찰서에 따르면 김수미는 심정지가 발생해 이날 오전 8시께 서초구 서울성모병원으로 이송됐으나 사망 판정을 받았다. 경찰은 자세한 사망 경위를 파악 중이다. 김수미는 지난...
"[속보] 우크라 ""북한군 27∼28일 전투지역 투입 예상""",3주 전,한국경제언론사 선정,러시아에 파견된 북한군이 이달 말 전투지역에 배치될 것이라는 관측이 나왔다. 볼로디미르 젤렌스키 우크라이나 대통령은 25일(현지시간) 러시아로 파병된 북한군이 오는 27~28일 전투지역에 투입될 것으로 예상한다고 말했다. 그는 이날 텔레그램에서 올렉산드르 시르스키 우크라이나군 총사령관에게 북한군...
[속보] 배우 김수미 별세…향년 75세,3주 전,서울신문언론사 선정,배우 김수미씨가 별세했다. 향년 75세. 25일 서울 서초경찰서에 따르면 김씨는 심정지가 발생해 이날 오전 8시쯤 서초구 서울성모병원으로 이송됐으나 결국 사망 판정을 받았다. 경찰은 자세한 사망 경위를 파악 중이다. 앞서 김수미는 지난 5월 피로 누적으로 서울 성동구 한양대병원에 입원해 활동을 잠정...
"[속보] 크렘린궁, 내년 김정은 방러 가능성 시사",3주 전,강원도민일보언론사 선정,"크렘린궁이 내년 김정은 북한 국무위원장의 내년 러시아 방문 가능성을 시사했다고 25일(현지시간) 스푸트니크 통신이 보도했다. 드미트리 페스코프 크렘린궁 대변인은 방문 가능성에 대해 ""DPRK(조선민주주의인민공화국)는 우리의 이웃이며 가능한 모든 영역에서 강한 연대를 발전시키고 있다""며 ""물론..."
"[속보]윤 대통령, 공수처 검사 4명 연임안 재가",3주 전,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] 北, 러 파병 사실상 시인…""그런 일 있다면 국제규범 부합""",3주 전,아이뉴스24언론사 선정,"북한이 25일 우크라이나를 침공한 러시아에 파병했다는 사실을 사실상 시인했다. 김정규 북한 외무성 러시아 담당 부상은 북한의 러시아 파병과 관련해 ""그러한 일이 있다면 그것은 국제법적 규범에 부합되는 행동일 것이라고 생각한다""고 말했다고 조선중앙통신이 이날 보도했다. 김 부상은 조선중앙통신 기자의..."
"[속보]네덜란드 “러, 북한군 최소 1500명 배치 중”",3주 전,문화일보언론사 선정,"러시아가 북한군 최소 1500명을 배치 중인 사실을 네덜란드 정보기관이 확인했다고 루벤 브레켈만스 국방장관이 25일(현지시간) 밝혔다. 그는 이날 엑스(X·옛 트위터)에 ""첫 번째 (북한군) 특수부대가 러시아에 도착했으며 아마 쿠르스크(러시아 서부 국경지대)에 배치될 것으로 보인다""며 ""이러한 중대한..."
[속보] 현대차 이어 기아도…분기 실적 역대 최대 올렸다,3주 전,한국일보언론사 선정,"기아는 연결 기준 올해 3분기(7~9월) 매출 26조5,199억 원, 영업이익 2조8,813억 원을 기록한 것으로 잠정 집계됐다고 25일 공시했다. 지난해 3분기 대비 매출은 3.8%, 영업이익은 0.6% 각각 증가한 것이다. 기아는 이는 분기 기준으로는 역대 최대 실적이라고 밝혔다. 기아의 3분기 국내외 판매량은 76만3,639대로..."
"[속보] 대통령실 ""지지율 하락, 국민 목소리 귀기울이겠다""",3주 전,더팩트언론사 선정,"윤석열 대통령 지지율이 이틀 연속 역대 최저치를 기록한 데 대해 대통령실이 ""국민의 목소리에 더욱 귀를 기울여 나가겠다""고 입장을 밝혔다. 대통령실 관계자는 25일 기자들을 만나 지지율 관련 질문에 ""엄중한 상황 인식 아래 국민의 목소리에 더욱 귀를 기울여 나가겠다""며 ""부족한 부분을 채우기 위해..."
[속보] '한동훈 명예훼손' 황희석 벌금 500만원 확정,3주 전,이데일리언론사 선정,황희석 전 열린민주당 최고위원 (사진=열린민주당)
[속보] 배우 김수미 별세…향년 75세,3주 전,아시아경제언론사 선정,배우 김수미 씨가 별세했다. 향년 75세. 25일 서울 서초경찰서에 따르면 김 씨는 심정지가 발생해 이날 오전 8시께 서초구 서울성모병원으로 이송됐으나 결국 사망 판정을 받았다. 경찰은 자세한 사망 경위를 파악 중이다. 앞서 김수미는 지난 5월 피로 누적으로 서울 성동구 한양대병원에 입원해 활동을 잠정...
"[속보]체포된 40대女 수배자, 순찰차 뒷자리서 살충제 음료 마셔 병원행",3주 전,문화일보언론사 선정,벌금 수배가 내려진 40대 여성이 경찰에 체포돼 순찰차로 호송되던 도중 살충제가 든 음료를 마셔 병원으로 옮겨지는 사건이 발생했다. 25일 경기남부경찰청과 연합뉴스 등에 따르면 용인동부경찰서 상갈파출소 직원들은 전날 오후 5시쯤 기흥역 부근에서 40대 여성 A 씨의 신병을 확보했다. 당시 A 씨는 자신의...
"[속보]한동훈 “쇄신 방해, 자해적 이간질로 알량한 이득보려는 사람 있...",3주 전,문화일보언론사 선정,한동훈 국민의힘 대표는 25일 “변화와 쇄신을 방해하기 위해 말도 안 되는 자해적 이간질로 알량한 이득을 보려는 소수의 사람도 있다”고 말했다. 한 대표는 이날 대구시당에서 열린 대구여성정치아카데미에서 인사말을 통해 “저는 제대로 싸우고 이기기 위해 변화와 쇄신을 하려고 한다”며 이같이 밝혔다....
"[속보] 푸틴 “북한군, 러시아 파병 우리가 알아서 할 일”...사실상 인...",3주 전,매일경제언론사 선정,"블라디미르 푸틴 러시아 대통령이 24일(현지시간) 러시아 타타르스탄공화국 카잔에서 열린 브릭스(BRICS) 정상회의 결산 기자회견에서 미국 기자가 북한군의 러시아 파병 위성사진에 견해를 묻자 “북한과 무엇을 어떻게 할지는 우리가 알아서 할 일”이라고 답했다고 타스, AFP 통신 등이 보도했다. 푸틴 대통령이..."
"[속보]대통령실, “신 북풍몰이” 야당 비판에 “북한 파병 규탄이 먼저...",3주 전,문화일보언론사 선정,"한기호·신원식 ‘북괴 폭격’ 문자 논란에 “정부 공식 입장 아니다” 선 그어 대통령실은 한기호 국민의힘 의원이 신원식 국가안보실장에게 ‘북괴 폭격’이라는 표현이 담긴 문자 메시지를 보낸 것과 관련, 이는 정부 공식 입장과 무관하다고 25일 밝혔다. 대통령실은 그러나 이를 계기로 더불어민주당 등..."
"[속보] 푸틴, ‘북한군 파병’ 부인 않고 “우리가 알아서 할 일”",3주 전,매일경제언론사 선정,"블라디미르 푸틴 러시아 대통령은 북한군이 러시아군을 지원할 병력을 파견했다는 보도와 관련, 이를 부인하지 않으면서 “북한과 무엇을 어떻게 할지는 우리가 알아서 할 일”이라고 말했다."
"[속보] 대통령실 ""지지율 하락, 국민 목소리 귀기울이겠다""",3주 전,더팩트언론사 선정,"윤석열 대통령 지지율이 이틀 연속 역대 최저치를 기록한 데 대해 대통령실이 ""국민의 목소리에 더욱 귀를 기울여 나가겠다""고 입장을 밝혔다. 대통령실 관계자는 25일 기자들을 만나 지지율 관련 질문에 ""엄중한 상황 인식 아래 국민의 목소리에 더욱 귀를 기울여 나가겠다""며 ""부족한 부분을 채우기 위해..."
"[속보] 네덜란드 ""러, 북한군 최소 1500명 배치중""",3주 전,연합뉴스언론사 선정,
"[속보] 우크라 ""북한군 27∼28일 전투지역 투입 예상""",3주 전,연합뉴스언론사 선정,
"[속보] ""술 취해 기억 없다"" 지인 살해 50대 징역 20년 중형 선고",3주 전,디지털타임스언론사 선정,농막에서 술을 마시다가 지인을 살해한 50대 남성이 국민참여재판에서 중형을 선고받았다. 25일 열린 의정부지법 형사13부(오태환 부장판사) 국민참여재판에서 살인 혐의로 구속기소 된 50대 남성 A씨에게 징역 20년이 선고됐다. A씨는 지난 5월 12일 오후 파주시 적성면의 한 농막에서 60대 남성 B씨의 머리를...
"[속보] 푸틴 ""때되면 북러 조약상 군사상호지원 적용 결정""",3주 전,연합뉴스언론사 선정,
"[속보] 尹 대통령, '채상병 수사 담당' 공수처 검사 4명 연임 재가",3주 전,아이뉴스24언론사 선정,"윤석열 대통령은 25일 해병대 채상병 순직 사건 외압 의혹을 수사 중인 고위공직자범죄수사처 검사들의 연임을 재가했다고 대통령실이 전했다. 공수처는 오는 27일 채상병 수사 담당 검사 4명의 임기 만료를 앞두고 지난 8월 연임을 추천한 바 있다. 수사팀은 채상병 순직 사건 외압 의혹, 윤 대통령과 김건희..."
"[속보] 북, 러 파병에 첫 입장 ""그런 일 있다면 국제법적 규범에 부합""",3주 전,연합뉴스언론사 선정,
[속보] 우크라 “북한군 23일 러 남서부 쿠르스크 배치돼”,3주 전,매일경제언론사 선정,러시아에서 훈련받은 북한군 첫 번째 병력이 23일(현지시간) 러시아 본토 쿠르스크주에 배치됐다고 우크라이나군 정보총국이 주장했다. 로이터통신에 따르면 정보총국은 24일 장성 3명과 장교 500명을 포함해 약 1만2천명의 북한군이 러시아에 있다면서 이렇게 밝혔다.
"[속보] 푸틴 ""상호 군사지원, 오직 북·러 양국의 문제""",3주 전,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] 김수미 별세, 건강 악화 우려 한 달만에",3주 전,스포츠동아,"배우 김수미가 25일 오전 별세했다. 향년 75세. 김수미는 지난 5월, 활동을 잠정 중단한 바 있다. 당시 바쁜 일정 탓에 피로가 누적돼 휴식이 필요하다는 의사의 진단을 받은 것으로 알려졌다. 이후 지난 9월에는 한 홈쇼핑 방송에 출연해 자신의 김치 브랜드를 홍보했는데, 이 방송에서 김수미는 몰라보게 얼굴이..."
"[속보] 대통령실 ""尹 지지율 하락 엄중히 인식..개혁 더 힘쓸 것""",3주 전,파이낸셜뉴스언론사 선정,"윤석열 대통령 지지율이 최근 여러 여론조사에서 하락세를 보인 데 대해 대통령실은 25일 ""엄중한 상황 인식 아래 국민의 목소리에 더욱 귀를 기울이겠다""고 밝혔다. 윤 대통령 지지율은 이번 달 발표된 복수의 여론조사에서 정부 출범 후 최저치에 가까운 수치를 보였다. 대표적으로 이날 발표된 한국갤럽..."
[속보] 탤런트 김수미 별세…향년 75세,3주 전,뉴스1언론사 선정,
